article,date,views,id
New York University,2017-05-01,63440,new_york_university:bbc
New York University,2017-06-01,51630,new_york_university:bbc
New York University,2017-07-01,50463,new_york_university:bbc
New York University,2017-08-01,54541,new_york_university:bbc
New York University,2017-09-01,57781,new_york_university:bbc
New York University,2017-10-01,61147,new_york_university:bbc
New York University,2017-11-01,56679,new_york_university:bbc
New York University,2017-12-01,57523,new_york_university:bbc
New York University,2018-01-01,59574,new_york_university:bbc
New York University,2018-02-01,54104,new_york_university:bbc
New York University,2018-03-01,66036,new_york_university:bbc
New York University,2018-04-01,63873,new_york_university:bbc
New York University,2018-05-01,68597,new_york_university:bbc
New York University,2018-06-01,55339,new_york_university:bbc
New York University,2018-07-01,58522,new_york_university:bbc
New York University,2018-08-01,72756,new_york_university:bbc
New York University,2018-09-01,69397,new_york_university:bbc
New York University,2018-10-01,66632,new_york_university:bbc
New York University,2018-11-01,60507,new_york_university:bbc
New York University,2018-12-01,65923,new_york_university:bbc
New York University,2019-01-01,73184,new_york_university:bbc
New York University,2019-02-01,63195,new_york_university:bbc
New York University,2019-03-01,71666,new_york_university:bbc
New York University,2019-04-01,63670,new_york_university:bbc
New York University,2019-05-01,64410,new_york_university:bbc
New York University,2019-06-01,58902,new_york_university:bbc
New York University,2019-07-01,69692,new_york_university:bbc
New York University,2019-08-01,78083,new_york_university:bbc
New York University,2019-09-01,71312,new_york_university:bbc
New York University,2019-10-01,76671,new_york_university:bbc
New York University,2019-11-01,73241,new_york_university:bbc
New York University,2019-12-01,85981,new_york_university:bbc
New York University,2020-01-01,79856,new_york_university:bbc
New York University,2020-02-01,65121,new_york_university:bbc
New York University,2020-03-01,70320,new_york_university:bbc
New York University,2020-04-01,90414,new_york_university:bbc
New York University,2020-05-01,87666,new_york_university:bbc
New York University,2020-06-01,69646,new_york_university:bbc
New York University,2020-07-01,64913,new_york_university:bbc
New York University,2020-08-01,66318,new_york_university:bbc
New York University,2020-09-01,64157,new_york_university:bbc
New York University,2020-10-01,95043,new_york_university:bbc
New York University,2020-11-01,102869,new_york_university:bbc
New York University,2015-10-01,61832,new_york_university:chicago
New York University,2015-11-01,57498,new_york_university:chicago
New York University,2015-12-01,60537,new_york_university:chicago
New York University,2016-01-01,61102,new_york_university:chicago
New York University,2016-02-01,55122,new_york_university:chicago
New York University,2016-03-01,58855,new_york_university:chicago
New York University,2016-04-01,98982,new_york_university:chicago
New York University,2016-05-01,59527,new_york_university:chicago
New York University,2016-06-01,49454,new_york_university:chicago
New York University,2016-07-01,50048,new_york_university:chicago
New York University,2016-08-01,54286,new_york_university:chicago
New York University,2016-09-01,59964,new_york_university:chicago
New York University,2016-10-01,62184,new_york_university:chicago
New York University,2016-11-01,60546,new_york_university:chicago
New York University,2016-12-01,66359,new_york_university:chicago
New York University,2017-01-01,66980,new_york_university:chicago
New York University,2017-02-01,63462,new_york_university:chicago
New York University,2017-03-01,65940,new_york_university:chicago
New York University,2017-04-01,65687,new_york_university:chicago
New York University,2017-05-01,63440,new_york_university:chicago
New York University,2017-06-01,51630,new_york_university:chicago
New York University,2017-07-01,50463,new_york_university:chicago
New York University,2017-08-01,54541,new_york_university:chicago
New York University,2017-09-01,57781,new_york_university:chicago
New York University,2017-10-01,61147,new_york_university:chicago
New York University,2017-11-01,56679,new_york_university:chicago
New York University,2017-12-01,57523,new_york_university:chicago
New York University,2018-01-01,59574,new_york_university:chicago
New York University,2018-02-01,54104,new_york_university:chicago
New York University,2018-03-01,66036,new_york_university:chicago
New York University,2018-04-01,63873,new_york_university:chicago
New York University,2018-05-01,68597,new_york_university:chicago
New York University,2018-06-01,55339,new_york_university:chicago
New York University,2018-07-01,58522,new_york_university:chicago
New York University,2018-08-01,72756,new_york_university:chicago
New York University,2018-09-01,69397,new_york_university:chicago
New York University,2018-10-01,66632,new_york_university:chicago
New York University,2018-11-01,60507,new_york_university:chicago
New York University,2018-12-01,65923,new_york_university:chicago
New York University,2019-01-01,73184,new_york_university:chicago
New York University,2019-02-01,63195,new_york_university:chicago
New York University,2019-03-01,71666,new_york_university:chicago
New York University,2019-04-01,63670,new_york_university:chicago
New York University,2019-05-01,64410,new_york_university:chicago
New York University,2019-06-01,58902,new_york_university:chicago
New York University,2019-07-01,69692,new_york_university:chicago
New York University,2019-08-01,78083,new_york_university:chicago
New York University,2019-09-01,71312,new_york_university:chicago
New York University,2019-10-01,76671,new_york_university:chicago
New York University,2019-11-01,73241,new_york_university:chicago
New York University,2019-12-01,85981,new_york_university:chicago
New York University,2020-01-01,79856,new_york_university:chicago
New York University,2020-02-01,65121,new_york_university:chicago
New York University,2020-03-01,70320,new_york_university:chicago
New York University,2020-04-01,90414,new_york_university:chicago
New York University,2020-05-01,87666,new_york_university:chicago
New York University,2020-06-01,69646,new_york_university:chicago
New York University,2020-07-01,64913,new_york_university:chicago
New York University,2020-08-01,66318,new_york_university:chicago
New York University,2020-09-01,64157,new_york_university:chicago
New York University,2020-10-01,95043,new_york_university:chicago
New York University,2020-11-01,102869,new_york_university:chicago
New York University,2015-10-01,61832,new_york_university:afghanistan
New York University,2015-11-01,57498,new_york_university:afghanistan
New York University,2015-12-01,60537,new_york_university:afghanistan
New York University,2016-01-01,61102,new_york_university:afghanistan
New York University,2016-02-01,55122,new_york_university:afghanistan
New York University,2016-03-01,58855,new_york_university:afghanistan
New York University,2016-04-01,98982,new_york_university:afghanistan
New York University,2016-05-01,59527,new_york_university:afghanistan
New York University,2016-06-01,49454,new_york_university:afghanistan
New York University,2016-07-01,50048,new_york_university:afghanistan
New York University,2016-08-01,54286,new_york_university:afghanistan
New York University,2016-09-01,59964,new_york_university:afghanistan
New York University,2016-10-01,62184,new_york_university:afghanistan
New York University,2016-11-01,60546,new_york_university:afghanistan
New York University,2016-12-01,66359,new_york_university:afghanistan
New York University,2017-01-01,66980,new_york_university:afghanistan
New York University,2017-02-01,63462,new_york_university:afghanistan
New York University,2017-03-01,65940,new_york_university:afghanistan
New York University,2017-04-01,65687,new_york_university:afghanistan
New York University,2017-05-01,63440,new_york_university:afghanistan
New York University,2017-06-01,51630,new_york_university:afghanistan
New York University,2017-07-01,50463,new_york_university:afghanistan
New York University,2017-08-01,54541,new_york_university:afghanistan
New York University,2017-09-01,57781,new_york_university:afghanistan
New York University,2017-10-01,61147,new_york_university:afghanistan
New York University,2017-11-01,56679,new_york_university:afghanistan
New York University,2017-12-01,57523,new_york_university:afghanistan
New York University,2018-01-01,59574,new_york_university:afghanistan
New York University,2018-02-01,54104,new_york_university:afghanistan
New York University,2018-03-01,66036,new_york_university:afghanistan
New York University,2018-04-01,63873,new_york_university:afghanistan
New York University,2018-05-01,68597,new_york_university:afghanistan
New York University,2018-06-01,55339,new_york_university:afghanistan
New York University,2018-07-01,58522,new_york_university:afghanistan
New York University,2018-08-01,72756,new_york_university:afghanistan
New York University,2018-09-01,69397,new_york_university:afghanistan
New York University,2018-10-01,66632,new_york_university:afghanistan
New York University,2018-11-01,60507,new_york_university:afghanistan
New York University,2018-12-01,65923,new_york_university:afghanistan
New York University,2019-01-01,73184,new_york_university:afghanistan
New York University,2019-02-01,63195,new_york_university:afghanistan
New York University,2019-03-01,71666,new_york_university:afghanistan
New York University,2019-04-01,63670,new_york_university:afghanistan
New York University,2019-05-01,64410,new_york_university:afghanistan
New York University,2019-06-01,58902,new_york_university:afghanistan
New York University,2019-07-01,69692,new_york_university:afghanistan
New York University,2019-08-01,78083,new_york_university:afghanistan
New York University,2019-09-01,71312,new_york_university:afghanistan
New York University,2019-10-01,76671,new_york_university:afghanistan
New York University,2019-11-01,73241,new_york_university:afghanistan
New York University,2019-12-01,85981,new_york_university:afghanistan
New York University,2020-01-01,79856,new_york_university:afghanistan
New York University,2020-02-01,65121,new_york_university:afghanistan
New York University,2020-03-01,70320,new_york_university:afghanistan
New York University,2020-04-01,90414,new_york_university:afghanistan
New York University,2020-05-01,87666,new_york_university:afghanistan
New York University,2020-06-01,69646,new_york_university:afghanistan
New York University,2020-07-01,64913,new_york_university:afghanistan
New York University,2020-08-01,66318,new_york_university:afghanistan
New York University,2020-09-01,64157,new_york_university:afghanistan
New York University,2020-10-01,95043,new_york_university:afghanistan
New York University,2020-11-01,102869,new_york_university:afghanistan
New York University,2015-10-01,61832,new_york_university:microsoft
New York University,2015-11-01,57498,new_york_university:microsoft
New York University,2015-12-01,60537,new_york_university:microsoft
New York University,2016-01-01,61102,new_york_university:microsoft
New York University,2016-02-01,55122,new_york_university:microsoft
New York University,2016-03-01,58855,new_york_university:microsoft
New York University,2016-04-01,98982,new_york_university:microsoft
New York University,2016-05-01,59527,new_york_university:microsoft
New York University,2016-06-01,49454,new_york_university:microsoft
New York University,2016-07-01,50048,new_york_university:microsoft
